T,T1,code,name,boards_T,theme,amount_yi,yizi,gonggao,natural,open_pct_T1,open_T1,high_T1,low_T1,close_T1,prev_close_T1,cont_T1,in_zt_T1,dead_h,dead_names,down_h,anchor_type,anchor_name
2026-06-03,2026-06-04,600403,大有能源,3,煤炭,6.36,False,False,True,9.96,7.4,7.4,7.4,7.4,6.73,True,True,3,中央商场3、春秋电子3,3,anchor_nat_yizi,天洋新材
2026-06-03,2026-06-04,603330,天洋新材,3,通信,1.01,True,False,True,0.0,8.55,9.41,8.25,9.41,8.55,True,True,3,中央商场3、春秋电子3,3,anchor_nat_yizi,天洋新材
2026-06-09,2026-06-10,001696,宗申动力,2,低空经济,11.9,False,False,True,2.65,17.81,19.11,17.6,18.85,17.35,False,False,6,大有能源6,2,anchor_reorg,韩建河山
2026-06-09,2026-06-10,002362,汉王科技,2,物理AI,4.49,False,False,True,,,,,,,False,False,6,大有能源6,2,anchor_reorg,韩建河山
2026-06-09,2026-06-10,002636,金安国纪,2,通信,10.06,False,False,True,7.99,76.0,77.42,74.46,77.42,70.38,True,True,6,大有能源6,2,anchor_reorg,韩建河山
2026-06-09,2026-06-10,002747,埃斯顿,2,机器人概念,27.77,False,False,True,5.68,39.66,39.9,35.31,35.8,37.53,False,False,6,大有能源6,2,anchor_reorg,韩建河山
2026-06-09,2026-06-10,603186,华正新材,2,通信,28.11,False,False,True,1.92,152.5,164.59,152.5,163.32,149.63,False,False,6,大有能源6,2,anchor_reorg,韩建河山
2026-06-09,2026-06-10,603616,韩建河山,2,并购重组,0.69,True,True,False,10.01,8.02,8.02,7.27,7.29,7.29,False,False,6,大有能源6,2,anchor_reorg,韩建河山
2026-06-09,2026-06-10,603929,亚翔集成,2,芯片,6.72,False,False,True,-0.39,205.0,226.39,205.0,222.06,205.81,False,False,6,大有能源6,2,anchor_reorg,韩建河山
2026-06-09,2026-06-10,688207,格灵深瞳,2,物理AI,9.35,False,False,True,,,,,,,False,False,6,大有能源6,2,anchor_reorg,韩建河山
2026-06-11,2026-06-12,000048,京基智农,3,股权转让,5.6,False,True,False,-1.12,19.39,21.18,18.9,18.91,19.61,False,False,4,天娱数科4,3,anchor_nat_yizi,中化国际
2026-06-11,2026-06-12,002971,和远气体,3,芯片,12.49,False,False,True,4.27,55.0,58.03,54.4,58.03,52.75,True,True,4,天娱数科4,3,anchor_nat_yizi,中化国际
2026-06-11,2026-06-12,600500,中化国际,3,通信,2.8,True,False,True,9.57,7.9,7.93,7.48,7.93,7.21,False,False,4,天娱数科4,3,anchor_nat_yizi,中化国际
2026-06-11,2026-06-12,603065,XD宿迁联,3,芯片,1.59,True,False,True,10.03,13.6,13.6,13.6,13.6,12.36,True,True,4,天娱数科4,3,anchor_nat_yizi,中化国际
2026-06-15,2026-06-16,000506,招金黄金,2,黄金,9.1,False,False,True,0.07,15.11,15.7,14.72,15.2,15.1,False,False,4,和远气体4、宿迁联盛4,2,anchor_reorg,迪生力
2026-06-15,2026-06-16,001359,平安电工,2,化工,6.53,False,False,True,3.69,93.679,94.302,89.332,93.079,90.348,False,False,4,和远气体4、宿迁联盛4,2,anchor_reorg,迪生力
2026-06-15,2026-06-16,301176,逸豪新材,2,通信,4.3,False,False,True,15.44,78.41,81.5,75.7,81.5,67.92,True,True,4,和远气体4、宿迁联盛4,2,anchor_reorg,迪生力
2026-06-15,2026-06-16,601696,中银证券,2,证券,16.55,False,False,True,,,,,,,False,False,4,和远气体4、宿迁联盛4,2,anchor_reorg,迪生力
2026-06-15,2026-06-16,603335,迪生力,2,并购重组,0.15,True,True,False,10.05,9.75,9.75,8.4,8.81,8.86,False,False,4,和远气体4、宿迁联盛4,2,anchor_reorg,迪生力
2026-06-15,2026-06-16,603738,泰晶科技,2,通信,47.5,False,False,True,0.16,57.0,58.6,53.31,55.51,56.91,False,False,4,和远气体4、宿迁联盛4,2,anchor_reorg,迪生力
2026-06-15,2026-06-16,605198,安德利,2,食品饮料,4.71,False,False,True,10.0,78.41,78.41,75.01,78.41,71.28,True,True,4,和远气体4、宿迁联盛4,2,anchor_reorg,迪生力
2026-06-17,2026-06-18,000777,中核科技,3,中字头,17.02,False,False,True,-6.48,20.338,20.668,19.558,19.558,21.748,False,False,4,深桑达Ａ4、盛龙股份4,3,anchor_nat_yizi,旗滨集团
2026-06-17,2026-06-18,002080,中材科技,3,通信,66.99,False,False,True,-0.19,82.25,82.8,78.2,80.55,82.41,False,False,4,深桑达Ａ4、盛龙股份4,3,anchor_nat_yizi,旗滨集团
2026-06-17,2026-06-18,002741,光华科技,3,通信,8.06,False,False,True,,,,,,,False,False,4,深桑达Ａ4、盛龙股份4,3,anchor_nat_yizi,旗滨集团
2026-06-17,2026-06-18,600110,诺德股份,3,通信,2.79,True,False,True,,,,,,,False,False,4,深桑达Ａ4、盛龙股份4,3,anchor_nat_yizi,旗滨集团
2026-06-17,2026-06-18,600353,旭光电子,3,通信,11.13,False,False,True,8.67,41.5,42.01,40.55,42.01,38.19,True,True,4,深桑达Ａ4、盛龙股份4,3,anchor_nat_yizi,旗滨集团
2026-06-17,2026-06-18,601636,旗滨集团,3,芯片,5.64,True,False,True,-0.92,8.59,8.59,7.8,8.04,8.67,False,False,4,深桑达Ａ4、盛龙股份4,3,anchor_nat_yizi,旗滨集团
2026-06-17,2026-06-18,603002,宏昌电子,3,通信,18.02,False,False,True,1.9,23.64,24.65,22.67,23.58,23.2,False,False,4,深桑达Ａ4、盛龙股份4,3,anchor_nat_yizi,旗滨集团
2026-06-17,2026-06-18,603115,海星股份,3,电阻电容,5.31,False,False,True,5.05,126.0,128.4,114.0,114.7,119.94,False,False,4,深桑达Ａ4、盛龙股份4,3,anchor_nat_yizi,旗滨集团
2026-06-17,2026-06-18,603186,华正新材,3,通信,36.03,False,False,True,-1.45,223.38,239.99,221.22,238.11,226.67,False,False,4,深桑达Ａ4、盛龙股份4,3,anchor_nat_yizi,旗滨集团
2026-06-17,2026-06-18,603618,杭电股份,3,通信,15.75,False,False,True,,,,,,,False,False,4,深桑达Ａ4、盛龙股份4,3,anchor_nat_yizi,旗滨集团
2026-06-23,2026-06-24,002068,黑猫股份,3,元器件,14.44,False,False,True,-2.69,12.31,13.69,11.6,13.48,12.65,False,False,5,旭光电子5,3,anchor_nat_yizi,东方锆业
2026-06-23,2026-06-24,002167,东方锆业,3,非金属材料,19.13,True,False,True,0.46,19.6,21.46,19.52,21.46,19.51,True,True,5,旭光电子5,3,anchor_nat_yizi,东方锆业
2026-06-23,2026-06-24,002674,兴业科技,3,芯片,0.19,True,False,True,10.02,23.83,23.83,23.83,23.83,21.66,True,True,5,旭光电子5,3,anchor_nat_yizi,东方锆业
2026-06-23,2026-06-24,600851,海欣股份,3,医药,4.35,False,False,True,,,,,,,False,False,5,旭光电子5,3,anchor_nat_yizi,东方锆业
2026-06-23,2026-06-24,603407,长裕集团,3,非金属材料,8.89,False,False,True,-3.39,79.53,90.55,79.11,90.55,82.32,True,True,5,旭光电子5,3,anchor_nat_yizi,东方锆业
2026-06-24,2026-06-25,002167,东方锆业,4,非金属材料,61.79,False,False,True,-0.19,21.42,23.06,21.41,22.77,21.46,False,False,5,江钨装备5,4,anchor_nat_yizi,兴业科技
2026-06-24,2026-06-25,002674,兴业科技,4,芯片,0.55,True,False,True,9.99,26.21,26.21,26.21,26.21,23.83,True,True,5,江钨装备5,4,anchor_nat_yizi,兴业科技
2026-06-24,2026-06-25,603407,长裕集团,4,非金属材料,7.52,False,False,True,4.66,94.77,99.61,88.9,91.87,90.55,False,False,5,江钨装备5,4,anchor_nat_yizi,兴业科技
2026-06-29,2026-06-30,002180,奔图科技,2,芯片,11.49,False,False,True,,,,,,,False,False,6,兴业科技6,2,anchor_two,彤程新材
2026-06-29,2026-06-30,002568,百润股份,2,酿酒,6.85,False,False,True,-0.58,17.2,17.47,16.66,16.92,17.3,False,False,6,兴业科技6,2,anchor_two,彤程新材
2026-06-29,2026-06-30,601133,柏诚股份,2,芯片,9.01,False,False,True,,,,,,,False,False,6,兴业科技6,2,anchor_two,彤程新材
2026-06-29,2026-06-30,603155,新亚强,2,芯片,8.93,False,False,True,-4.56,26.6,30.6,26.31,28.58,27.87,False,False,6,兴业科技6,2,anchor_two,彤程新材
2026-06-29,2026-06-30,603163,圣晖集成,2,芯片,12.34,False,False,True,2.59,153.0,157.0,142.5,146.5,149.14,False,False,6,兴业科技6,2,anchor_two,彤程新材
2026-06-29,2026-06-30,603650,彤程新材,2,芯片,56.57,False,False,True,,,,,,,False,False,6,兴业科技6,2,anchor_two,彤程新材
2026-06-29,2026-06-30,603928,兴业股份,2,芯片,2.22,False,False,True,7.43,14.45,14.8,14.14,14.8,13.45,True,True,6,兴业科技6,2,anchor_two,彤程新材
2026-06-29,2026-06-30,688432,有研硅,2,光伏,32.94,False,False,True,3.83,38.5,41.21,37.0,39.97,37.08,False,False,6,兴业科技6,2,anchor_two,彤程新材
2026-06-30,2026-07-01,000017,深中华A,2,黄金,1.8,False,False,True,-0.98,6.06,6.29,5.92,6.08,6.12,False,False,3,威派格3,2,anchor_two,多氟多
2026-06-30,2026-07-01,000566,海南海药,2,医药,8.94,False,False,True,-1.8,4.9,5.49,4.77,5.49,4.99,True,True,3,威派格3,2,anchor_two,多氟多
2026-06-30,2026-07-01,001229,魅视科技,2,物理AI,1.23,False,False,True,0.0,36.32,38.3,36.27,36.94,36.32,False,False,3,威派格3,2,anchor_two,多氟多
2026-06-30,2026-07-01,001237,惠康科技,2,家电,7.41,False,False,True,,,,,,,False,False,3,威派格3,2,anchor_two,多氟多
2026-06-30,2026-07-01,002208,合肥城建,2,芯片,25.06,False,False,True,2.72,20.77,21.56,20.08,20.2,20.22,False,False,3,威派格3,2,anchor_two,多氟多
2026-06-30,2026-07-01,002407,多氟多,2,芯片,93.93,False,False,True,9.1,54.8,55.25,53.76,55.25,50.23,True,True,3,威派格3,2,anchor_two,多氟多
2026-06-30,2026-07-01,002628,成都路桥,2,机器人概念,3.14,False,False,True,0.19,5.36,5.51,5.22,5.42,5.35,False,False,3,威派格3,2,anchor_two,多氟多
2026-06-30,2026-07-01,002638,勤上股份,2,LED,0.95,False,False,True,,,,,,,False,False,3,威派格3,2,anchor_two,多氟多
2026-06-30,2026-07-01,003043,华亚智能,2,芯片,6.95,False,False,True,,,,,,,False,False,3,威派格3,2,anchor_two,多氟多
2026-06-30,2026-07-01,600113,浙江东日,2,零售,3.58,False,False,True,7.26,35.59,36.5,35.18,36.5,33.18,True,True,3,威派格3,2,anchor_two,多氟多
2026-06-30,2026-07-01,600363,联创光电,2,核电,13.71,False,False,True,,,,,,,False,False,3,威派格3,2,anchor_two,多氟多
2026-06-30,2026-07-01,600378,昊华科技,2,芯片,74.47,False,False,True,,,,,,,False,False,3,威派格3,2,anchor_two,多氟多
2026-06-30,2026-07-01,603033,三维股份,2,化工,1.29,False,False,True,,,,,,,False,False,3,威派格3,2,anchor_two,多氟多
2026-06-30,2026-07-01,603061,金海通,2,芯片,18.93,False,False,True,0.55,505.0,550.0,488.04,523.0,502.22,False,False,3,威派格3,2,anchor_two,多氟多
2026-06-30,2026-07-01,603222,济民健康,2,医药,0.81,False,False,True,6.51,9.0,9.0,7.98,8.28,8.45,False,False,3,威派格3,2,anchor_two,多氟多
2026-06-30,2026-07-01,603459,红板科技,2,通信,33.37,False,False,True,-2.08,109.88,122.1,103.22,104.69,112.21,False,False,3,威派格3,2,anchor_two,多氟多
2026-06-30,2026-07-01,603950,长源东谷,2,发电机,3.94,False,False,True,4.8,88.48,92.87,85.3,87.3,84.43,False,False,3,威派格3,2,anchor_two,多氟多
2026-06-30,2026-07-01,603983,丸美生物,2,美容护理,4.19,False,False,True,,,,,,,False,False,3,威派格3,2,anchor_two,多氟多
2026-07-01,2026-07-02,000603,盛达资源,2,中报增长,12.67,False,False,True,4.76,26.62,26.69,24.64,24.72,25.41,False,False,3,兴业股份3,2,anchor_nat_yizi,水晶光电
2026-07-01,2026-07-02,001331,胜通能源,2,机器人概念,8.61,False,False,True,1.66,63.05,65.78,60.0,61.6,62.02,False,False,3,兴业股份3,2,anchor_nat_yizi,水晶光电
2026-07-01,2026-07-02,002053,云南能投,2,电力,2.38,False,False,True,,,,,,,False,False,3,兴业股份3,2,anchor_nat_yizi,水晶光电
2026-07-01,2026-07-02,002167,东方锆业,2,非金属材料,39.66,False,False,True,-3.17,23.51,26.71,23.5,26.05,24.28,False,False,3,兴业股份3,2,anchor_nat_yizi,水晶光电
2026-07-01,2026-07-02,002273,水晶光电,2,芯片,5.73,True,False,True,2.49,40.0,42.18,38.23,39.02,39.03,False,False,3,兴业股份3,2,anchor_nat_yizi,水晶光电
2026-07-01,2026-07-02,002396,星网锐捷,2,通信,8.74,False,False,True,0.95,21.29,22.25,20.5,21.27,21.09,False,False,3,兴业股份3,2,anchor_nat_yizi,水晶光电
2026-07-01,2026-07-02,002738,中矿资源,2,锂电池,12.73,False,False,True,,,,,,,False,False,3,兴业股份3,2,anchor_nat_yizi,水晶光电
2026-07-01,2026-07-02,002747,埃斯顿,2,机器人概念,21.97,False,False,True,4.26,42.81,42.81,39.05,40.7,41.06,False,False,3,兴业股份3,2,anchor_nat_yizi,水晶光电
2026-07-01,2026-07-02,002929,润建股份,2,算力,29.19,False,False,True,-2.15,71.99,74.23,69.35,69.65,73.57,False,False,3,兴业股份3,2,anchor_nat_yizi,水晶光电
2026-07-01,2026-07-02,300518,新迅达,2,锂电池,5.27,False,False,True,,,,,,,False,False,3,兴业股份3,2,anchor_nat_yizi,水晶光电
2026-07-01,2026-07-02,600076,康欣新材,2,芯片,0.89,False,False,True,2.2,3.72,3.88,3.49,3.6,3.64,False,False,3,兴业股份3,2,anchor_nat_yizi,水晶光电
2026-07-01,2026-07-02,600641,先导基电,2,芯片,54.71,False,False,True,10.01,48.24,48.24,44.98,48.24,43.85,True,True,3,兴业股份3,2,anchor_nat_yizi,水晶光电
2026-07-01,2026-07-02,600783,鲁信创投,2,商业航天,10.46,False,False,True,,,,,,,False,False,3,兴业股份3,2,anchor_nat_yizi,水晶光电
2026-07-01,2026-07-02,603120,肯特催化,2,化工,3.84,False,False,True,-2.1,57.46,63.5,55.5,60.37,58.69,False,False,3,兴业股份3,2,anchor_nat_yizi,水晶光电
2026-07-01,2026-07-02,603137,恒尚节能,2,并购重组,0.07,True,True,False,9.98,15.65,15.65,15.65,15.65,14.23,True,True,3,兴业股份3,2,anchor_nat_yizi,水晶光电
2026-07-01,2026-07-02,603212,赛伍技术,2,光伏,4.92,False,False,True,-0.45,13.4,13.4,12.78,12.78,13.46,False,False,3,兴业股份3,2,anchor_nat_yizi,水晶光电
2026-07-01,2026-07-02,603379,三美股份,2,化工,35.91,False,False,True,,,,,,,False,False,3,兴业股份3,2,anchor_nat_yizi,水晶光电
2026-07-01,2026-07-02,603991,领先股份,2,芯片,21.03,False,False,True,-3.39,150.0,161.94,145.96,151.1,155.27,False,False,3,兴业股份3,2,anchor_nat_yizi,水晶光电
2026-07-01,2026-07-02,688728,格科微,2,芯片,42.98,False,False,True,-4.95,24.0,25.89,23.58,24.46,25.25,False,False,3,兴业股份3,2,anchor_nat_yizi,水晶光电
2026-07-03,2026-07-06,600793,宜宾纸业,3,造纸,0.59,True,False,True,9.93,17.6,17.61,15.5,17.61,16.01,True,True,4,海南海药4,3,anchor_nat_yizi,宜宾纸业
2026-07-03,2026-07-06,603559,中通国脉,3,ST摘帽,1.41,False,False,True,-0.1,9.9,10.0,8.97,8.98,9.91,False,False,4,海南海药4,3,anchor_nat_yizi,宜宾纸业
2026-07-03,2026-07-06,605189,富春染织,3,机器人概念,3.56,False,False,True,3.8,16.66,17.3,15.0,15.16,16.05,False,False,4,海南海药4,3,anchor_nat_yizi,宜宾纸业
2026-07-08,2026-07-09,001229,魅视科技,2,物理AI,0.48,True,False,True,9.81,46.89,46.89,40.0,45.47,42.7,False,False,5,宜宾纸业5,2,anchor_nat_yizi,魅视科技
2026-07-08,2026-07-09,001365,天海电子,2,机器人概念,9.73,False,False,True,-4.02,45.89,51.99,45.89,47.34,47.81,False,False,5,宜宾纸业5,2,anchor_nat_yizi,魅视科技
2026-07-08,2026-07-09,002841,视源股份,2,中报增长,13.48,False,False,True,-4.81,45.11,52.13,44.66,52.13,47.39,True,True,5,宜宾纸业5,2,anchor_nat_yizi,魅视科技
2026-07-08,2026-07-09,002951,金时科技,2,元器件,4.07,False,False,True,0.67,16.43,17.12,14.69,15.8,16.32,False,False,5,宜宾纸业5,2,anchor_nat_yizi,魅视科技
2026-07-08,2026-07-09,301251,威尔高,2,电源,13.54,False,False,True,,,,,,,False,False,5,宜宾纸业5,2,anchor_nat_yizi,魅视科技
2026-07-08,2026-07-09,600094,大名城,2,算力,0.74,False,False,True,,,,,,,False,False,5,宜宾纸业5,2,anchor_nat_yizi,魅视科技
2026-07-09,2026-07-10,000977,浪潮信息,2,中报增长,185.34,False,False,True,,,,,,,False,False,3,大恒科技3,2,anchor_two,浪潮信息
2026-07-09,2026-07-10,002490,山东墨龙,2,石油石化,6.8,False,False,True,-4.69,7.31,7.88,7.31,7.68,7.67,False,False,3,大恒科技3,2,anchor_two,浪潮信息
2026-07-09,2026-07-10,002677,浙江美大,2,家电,1.08,False,False,True,,,,,,,False,False,3,大恒科技3,2,anchor_two,浪潮信息
2026-07-09,2026-07-10,603928,兴业股份,2,芯片,11.72,False,False,True,-3.56,17.36,19.8,17.0,18.8,18.0,False,False,3,大恒科技3,2,anchor_two,浪潮信息
2026-07-10,2026-07-13,000887,中鼎股份,2,机器人概念,22.34,False,False,True,,,,,,,False,False,3,视源股份3,2,anchor_two,高德红外
2026-07-10,2026-07-13,000892,欢瑞世纪,2,AI应用,5.75,False,False,True,5.0,4.41,4.62,3.92,3.98,4.2,False,False,3,视源股份3,2,anchor_two,高德红外
2026-07-10,2026-07-13,001395,亚联机械,2,中报增长,1.08,False,False,True,0.59,28.8,31.49,28.6,31.49,28.63,True,True,3,视源股份3,2,anchor_two,高德红外
2026-07-10,2026-07-13,002346,柘中股份,2,智能电网,2.06,False,False,True,-1.65,21.45,22.39,20.22,20.33,21.81,False,False,3,视源股份3,2,anchor_two,高德红外
2026-07-10,2026-07-13,002414,高德红外,2,中报增长,29.79,False,False,True,,,,,,,False,False,3,视源股份3,2,anchor_two,高德红外
2026-07-10,2026-07-13,002829,星网宇达,2,中报增长,2.8,False,False,True,4.51,20.38,21.44,19.0,20.49,19.5,False,False,3,视源股份3,2,anchor_two,高德红外
2026-07-10,2026-07-13,003020,立方制药,2,医药,3.24,False,False,True,6.94,20.04,20.61,19.66,20.61,18.74,True,True,3,视源股份3,2,anchor_two,高德红外
2026-07-10,2026-07-13,600992,贵绳股份,2,商业航天,1.78,False,False,True,10.05,11.72,11.72,11.72,11.72,10.65,True,True,3,视源股份3,2,anchor_two,高德红外
2026-07-10,2026-07-13,603898,好莱客,2,AI应用,0.86,False,False,True,,,,,,,False,False,3,视源股份3,2,anchor_two,高德红外
2026-07-14,2026-07-15,001388,信通电子,2,机器人概念,1.02,False,False,True,4.88,22.635,23.77,22.419,23.77,21.581,True,True,3,亚联机械3、立方制药3、贵绳股份3,2,anchor_reorg,恒尚节能
2026-07-14,2026-07-15,002379,宏桥控股,2,中报增长,18.28,False,False,True,3.49,18.1,18.86,17.62,18.66,17.49,False,False,3,亚联机械3、立方制药3、贵绳股份3,2,anchor_reorg,恒尚节能
2026-07-14,2026-07-15,603065,宿迁联盛,2,芯片,12.28,False,False,True,,,,,,,False,False,3,亚联机械3、立方制药3、贵绳股份3,2,anchor_reorg,恒尚节能
2026-07-14,2026-07-15,603137,恒尚节能,2,并购重组,11.31,False,True,False,1.58,32.88,35.61,31.18,35.61,32.37,True,True,3,亚联机械3、立方制药3、贵绳股份3,2,anchor_reorg,恒尚节能
2026-07-17,2026-07-20,000676,智度股份,3,端侧AI,17.23,False,False,True,-4.24,6.55,6.73,6.22,6.34,6.84,False,False,5,哈药股份5,3,anchor_nat_yizi,浙江美大
2026-07-17,2026-07-20,002677,浙江美大,3,实控人变更,0.55,True,False,True,,,,,,,False,False,5,哈药股份5,3,anchor_nat_yizi,浙江美大
2026-07-17,2026-07-20,600162,香江控股,3,算力,11.16,False,False,True,-9.8,2.76,3.05,2.75,2.75,3.06,False,False,5,哈药股份5,3,anchor_nat_yizi,浙江美大
2026-07-20,2026-07-21,000037,深南电A,2,电力,7.47,False,False,True,-3.16,9.8,9.99,9.11,9.62,10.12,False,False,3,智度股份3、浙江美大3、香江控股3,2,anchor_two,华银电力
2026-07-20,2026-07-21,000722,湖南发展,2,电力,11.01,False,False,True,,,,,,,False,False,3,智度股份3、浙江美大3、香江控股3,2,anchor_two,华银电力
2026-07-20,2026-07-21,600236,桂冠电力,2,电力,8.49,False,False,True,0.0,11.68,11.79,10.65,11.25,11.68,False,False,3,智度股份3、浙江美大3、香江控股3,2,anchor_two,华银电力
2026-07-20,2026-07-21,600644,乐山电力,2,电力,6.71,False,False,True,-0.61,9.85,10.08,8.92,9.64,9.91,False,False,3,智度股份3、浙江美大3、香江控股3,2,anchor_two,华银电力
2026-07-20,2026-07-21,600722,金牛化工,2,化工,4.52,False,False,True,1.92,9.56,9.56,8.44,9.01,9.38,False,False,3,智度股份3、浙江美大3、香江控股3,2,anchor_two,华银电力
2026-07-20,2026-07-21,600744,华银电力,2,电力,11.26,False,False,True,6.71,7.0,7.22,6.5,7.22,6.56,True,True,3,智度股份3、浙江美大3、香江控股3,2,anchor_two,华银电力
2026-07-24,2026-07-27,002879,长缆科技,4,智能电网,3.69,False,False,True,-1.77,17.73,19.86,16.77,19.86,18.05,True,True,6,立新能源6,4,anchor_reorg,爱丽家居
2026-07-24,2026-07-27,603221,爱丽家居,4,并购重组,0.14,True,True,False,10.0,15.4,15.4,15.4,15.4,14.0,True,True,6,立新能源6,4,anchor_reorg,爱丽家居
2026-07-28,2026-07-29,000428,华天酒店,2,旅游,1.13,False,False,True,10.08,4.04,4.04,3.82,4.04,3.67,True,True,5,长缆科技5,2,anchor_reorg,嘉美包装
2026-07-28,2026-07-29,000566,海南海药,2,脑机接口,4.64,False,False,True,-2.06,5.71,5.73,5.25,5.41,5.83,False,False,5,长缆科技5,2,anchor_reorg,嘉美包装
2026-07-28,2026-07-29,001358,兴欣新材,2,芯片,0.71,False,False,True,3.02,25.27,26.98,25.27,26.98,24.53,True,True,5,长缆科技5,2,anchor_reorg,嘉美包装
2026-07-28,2026-07-29,002173,创新医疗,2,脑机接口,8.44,False,False,True,,,,,,,False,False,5,长缆科技5,2,anchor_reorg,嘉美包装
2026-07-28,2026-07-29,002309,中利集团,2,智能电网,5.39,False,False,True,,,,,,,False,False,5,长缆科技5,2,anchor_reorg,嘉美包装
2026-07-28,2026-07-29,002310,东方新能,2,电力,10.64,False,False,True,,,,,,,False,False,5,长缆科技5,2,anchor_reorg,嘉美包装
2026-07-28,2026-07-29,002969,嘉美包装,2,实控人变更,4.08,False,True,False,,,,,,,False,False,5,长缆科技5,2,anchor_reorg,嘉美包装
2026-07-28,2026-07-29,003032,传智教育,2,AI应用,2.26,False,False,True,9.97,7.28,7.28,7.28,7.28,6.62,True,True,5,长缆科技5,2,anchor_reorg,嘉美包装
2026-07-28,2026-07-29,600775,南京熊猫,2,脑机接口,5.74,False,False,True,,,,,,,False,False,5,长缆科技5,2,anchor_reorg,嘉美包装
2026-07-28,2026-07-29,603358,华达科技,2,机器人概念,1.54,False,False,True,,,,,,,False,False,5,长缆科技5,2,anchor_reorg,嘉美包装
2026-07-28,2026-07-29,603389,亚振家居,2,ST摘帽,1.33,False,False,True,,,,,,,False,False,5,长缆科技5,2,anchor_reorg,嘉美包装
2026-07-28,2026-07-29,603716,塞力医疗,2,脑机接口,3.92,False,False,True,,,,,,,False,False,5,长缆科技5,2,anchor_reorg,嘉美包装
2026-07-28,2026-07-29,605068,明新旭腾,2,机器人概念,0.82,False,False,True,9.99,18.72,18.72,18.32,18.72,17.02,True,True,5,长缆科技5,2,anchor_reorg,嘉美包装
2026-07-29,2026-07-30,000428,华天酒店,3,旅游,1.75,False,False,True,9.9,4.44,4.44,3.66,3.83,4.04,False,False,4,顺钠股份4,3,anchor_nat_yizi,传智教育
2026-07-29,2026-07-30,001358,兴欣新材,3,芯片,3.18,False,False,True,,,,,,,False,False,4,顺钠股份4,3,anchor_nat_yizi,传智教育
2026-07-29,2026-07-30,003032,传智教育,3,AI应用,0.77,True,False,True,7.14,7.8,8.01,7.7,8.01,7.28,True,True,4,顺钠股份4,3,anchor_nat_yizi,传智教育
2026-07-29,2026-07-30,605068,明新旭腾,3,机器人概念,1.05,False,False,True,9.99,20.59,20.59,20.3,20.59,18.72,True,True,4,顺钠股份4,3,anchor_nat_yizi,传智教育
