signal_date,outcome_date,code,name,boards,height_bucket,theme,H,H_prev,leader_absent,leader_any_absent,height_drop,height_new_high,leader_baoliang,prev_leader_baoliang,theme_alive,theme_dead,same_theme_broken,loose_theme_broken,tier,is_new_high,is_sub_high,is_mid_2_3,is_legacy_near,one_price_today,zt_next,promote,one_word_next,tradable_zt,zha_next,zha_change_rate,boards_next,zt_d2,promote_d2,zt_d3,same_theme_baoliang
2026-01-21,2026-01-22,601212,白银有色,2,2,黄金,16,15,False,False,False,True,True,False,False,False,False,False,mid_2_3,False,False,True,False,False,True,True,False,True,False,,3,True,True,True,False
2026-01-22,2026-01-23,002931,锋龙股份,17,5+,机器人概念,17,16,False,False,False,True,True,True,False,False,False,False,new_high,True,False,False,False,True,True,True,False,True,False,,18,False,False,False,True
2026-01-22,2026-01-23,603078,江化微,4,4,实控人变更,17,16,False,False,False,True,True,True,False,False,False,False,,False,False,False,False,True,True,True,False,True,False,,5,False,False,False,False
2026-01-22,2026-01-23,000670,盈方微,3,3,并购重组,17,16,False,False,False,True,True,True,False,False,False,False,mid_2_3,False,False,True,False,True,False,False,,False,False,,,False,False,False,False
2026-01-22,2026-01-23,601212,白银有色,3,3,黄金,17,16,False,False,False,True,True,True,False,False,False,False,mid_2_3,False,False,True,False,False,True,True,False,True,False,,4,True,True,True,False
2026-01-22,2026-01-23,000036,华联控股,2,2,锂电池,17,16,False,False,False,True,True,True,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-22,2026-01-23,000880,潍柴重机,2,2,发电机,17,16,False,False,False,True,True,True,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-22,2026-01-23,001202,炬申股份,2,2,物流,17,16,False,False,False,True,True,True,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-22,2026-01-23,001389,广合科技,2,2,通信,17,16,False,False,False,True,True,True,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-22,2026-01-23,002279,久其软件,2,2,年报增长,17,16,False,False,False,True,True,True,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-22,2026-01-23,002342,巨力索具,2,2,商业航天,17,16,False,False,False,True,True,True,False,False,False,False,mid_2_3,False,False,True,False,False,True,True,False,True,False,,3,False,False,False,False
2026-01-22,2026-01-23,600759,洲际油气,2,2,天然气,17,16,False,False,False,True,True,True,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,True,False,False,False
2026-01-22,2026-01-23,600770,综艺股份,2,2,芯片,17,16,False,False,False,True,True,True,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-22,2026-01-23,600868,梅雁吉祥,2,2,有色金属,17,16,False,False,False,True,True,True,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-22,2026-01-23,603040,新坐标,2,2,机器人概念,17,16,False,False,False,True,True,True,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,True
2026-01-22,2026-01-23,603256,宏和科技,2,2,通信,17,16,False,False,False,True,True,True,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-22,2026-01-23,603608,天创时尚,2,2,实控人变更,17,16,False,False,False,True,True,True,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-23,2026-01-26,002931,锋龙股份,18,5+,机器人概念,18,17,False,False,False,True,True,True,False,False,False,False,new_high,True,False,False,False,False,False,False,,False,False,,,False,False,False,True
2026-01-23,2026-01-26,603078,江化微,5,5+,实控人变更,18,17,False,False,False,True,True,True,False,False,False,False,,False,False,False,False,False,False,False,,False,False,,,False,False,False,False
2026-01-23,2026-01-26,601212,白银有色,4,4,黄金,18,17,False,False,False,True,True,True,False,False,False,False,,False,False,False,False,False,True,True,False,True,False,,5,True,True,True,False
2026-01-23,2026-01-26,002342,巨力索具,3,3,商业航天,18,17,False,False,False,True,True,True,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,True,False
2026-01-23,2026-01-26,001316,润贝航科,2,2,大飞机,18,17,False,False,False,True,True,True,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-23,2026-01-26,002149,西部材料,2,2,商业航天,18,17,False,False,False,True,True,True,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-23,2026-01-26,002471,中超控股,2,2,商业航天,18,17,False,False,False,True,True,True,False,False,False,False,mid_2_3,False,False,True,False,True,False,False,,False,False,,,False,False,False,False
2026-01-23,2026-01-26,002636,金安国纪,2,2,年报增长,18,17,False,False,False,True,True,True,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-23,2026-01-26,002865,钧达股份,2,2,光伏,18,17,False,False,False,True,True,True,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,True,8.0048,,False,False,False,False
2026-01-23,2026-01-26,002943,宇晶股份,2,2,光伏,18,17,False,False,False,True,True,True,False,False,False,False,mid_2_3,False,False,True,False,True,False,False,,False,True,5.5648,,True,False,False,False
2026-01-23,2026-01-26,601615,明阳智能,2,2,并购重组,18,17,False,False,False,True,True,True,False,False,False,False,mid_2_3,False,False,True,False,True,True,True,True,False,False,,3,False,False,False,False
2026-01-23,2026-01-26,603095,越剑智能,2,2,新型工业化,18,17,False,False,False,True,True,True,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-26,2026-01-27,601212,白银有色,5,5+,黄金,5,18,True,True,True,False,True,True,True,False,False,False,new_high,True,False,False,False,False,True,True,False,True,False,,6,True,True,True,True
2026-01-26,2026-01-27,601615,明阳智能,3,3,并购重组,5,18,True,True,True,False,True,True,True,False,False,False,h_minus_2|mid_2_3,False,False,True,False,True,False,False,,False,False,,,False,False,False,False
2026-01-26,2026-01-27,000593,德龙汇能,2,2,天然气,5,18,True,True,True,False,True,True,True,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-26,2026-01-27,000603,盛达资源,2,2,黄金,5,18,True,True,True,False,True,True,True,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,True,7.9612,,True,False,False,True
2026-01-26,2026-01-27,000630,铜陵有色,2,2,黄金,5,18,True,True,True,False,True,True,True,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,True,False,True,True
2026-01-26,2026-01-27,000751,锌业股份,2,2,黄金,5,18,True,True,True,False,True,True,True,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,True,False,False,True
2026-01-26,2026-01-27,002218,拓日新能,2,2,光伏,5,18,True,True,True,False,True,True,True,False,False,False,mid_2_3,False,False,True,False,True,True,True,False,True,False,,3,False,False,False,False
2026-01-26,2026-01-27,002506,协鑫集成,2,2,光伏,5,18,True,True,True,False,True,True,True,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,True,6.9565,,False,False,False,False
2026-01-26,2026-01-27,002623,亚玛顿,2,2,光伏,5,18,True,True,True,False,True,True,True,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-26,2026-01-27,002667,威领股份,2,2,锂电池,5,18,True,True,True,False,True,True,True,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,True,False,False,False
2026-01-26,2026-01-27,003042,中农联合,2,2,农业,5,18,True,True,True,False,True,True,True,False,False,False,mid_2_3,False,False,True,False,False,True,True,False,True,False,,3,True,True,False,False
2026-01-26,2026-01-27,600531,豫光金铅,2,2,黄金,5,18,True,True,True,False,True,True,True,False,False,False,mid_2_3,False,False,True,False,True,True,True,False,True,False,,3,True,True,True,True
2026-01-26,2026-01-27,600916,中国黄金,2,2,黄金,5,18,True,True,True,False,True,True,True,False,False,False,mid_2_3,False,False,True,False,False,True,True,False,True,False,,3,True,True,True,True
2026-01-26,2026-01-27,600986,浙文互联,2,2,人工智能,5,18,True,True,True,False,True,True,True,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,True,False
2026-01-26,2026-01-27,688323,瑞华泰,2,2,商业航天,5,18,True,True,True,False,True,True,True,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-27,2026-01-28,601212,白银有色,6,5+,黄金,6,5,False,False,False,False,False,True,False,False,False,False,new_high,True,False,False,False,False,True,True,False,True,False,,7,True,True,False,False
2026-01-27,2026-01-28,002218,拓日新能,3,3,光伏,6,5,False,False,False,False,False,True,False,False,False,False,mid_2_3|legacy_near,False,False,True,True,False,False,False,,False,True,4.3873,,False,False,False,False
2026-01-27,2026-01-28,003042,中农联合,3,3,农业,6,5,False,False,False,False,False,True,False,False,False,False,mid_2_3|legacy_near,False,False,True,True,False,True,True,False,True,False,,4,False,False,False,False
2026-01-27,2026-01-28,600531,豫光金铅,3,3,黄金,6,5,False,False,False,False,False,True,False,False,False,False,mid_2_3|legacy_near,False,False,True,True,False,True,True,False,True,False,,4,True,True,False,False
2026-01-27,2026-01-28,600916,中国黄金,3,3,黄金,6,5,False,False,False,False,False,True,False,False,False,False,mid_2_3|legacy_near,False,False,True,True,False,True,True,True,False,False,,4,True,True,False,False
2026-01-27,2026-01-28,000506,招金黄金,2,2,黄金,6,5,False,False,False,False,False,True,False,False,False,False,mid_2_3,False,False,True,False,False,True,True,False,True,False,,3,True,True,False,False
2026-01-27,2026-01-28,001337,四川黄金,2,2,黄金,6,5,False,False,False,False,False,True,False,False,False,False,mid_2_3,False,False,True,False,False,True,True,False,True,False,,3,False,False,False,False
2026-01-27,2026-01-28,002009,天奇股份,2,2,机器人概念,6,5,False,False,False,False,False,True,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,True,False
2026-01-27,2026-01-28,002030,达安基因,2,2,病毒防治,6,5,False,False,False,False,False,True,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-27,2026-01-28,002155,湖南黄金,2,2,黄金,6,5,False,False,False,False,False,True,False,False,False,False,mid_2_3,False,False,True,False,True,True,True,True,False,False,,3,True,True,True,False
2026-01-27,2026-01-28,002524,光正眼科,2,2,人工智能,6,5,False,False,False,False,False,True,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-27,2026-01-28,002995,天地在线,2,2,网红经济,6,5,False,False,False,False,False,True,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,True,3.2959,,True,False,True,False
2026-01-27,2026-01-28,300639,凯普生物,2,2,病毒防治,6,5,False,False,False,False,False,True,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-27,2026-01-28,603132,金徽股份,2,2,有色金属,6,5,False,False,False,False,False,True,False,False,False,False,mid_2_3,False,False,True,False,False,True,True,False,True,False,,3,False,False,False,False
2026-01-28,2026-01-29,601212,白银有色,7,5+,黄金,7,6,False,False,False,False,False,False,False,False,False,False,new_high,True,False,False,False,False,True,True,False,True,False,,8,False,False,False,False
2026-01-28,2026-01-29,003042,中农联合,4,4,农业,7,6,False,False,False,False,False,False,False,False,False,False,legacy_near,False,False,False,True,False,False,False,,False,True,-9.9961,,False,False,False,False
2026-01-28,2026-01-29,600531,豫光金铅,4,4,黄金,7,6,False,False,False,False,False,False,False,False,False,False,legacy_near,False,False,False,True,False,True,True,False,True,False,,5,False,False,False,False
2026-01-28,2026-01-29,600916,中国黄金,4,4,黄金,7,6,False,False,False,False,False,False,False,False,False,False,legacy_near,False,False,False,True,True,True,True,True,False,False,,5,False,False,False,False
2026-01-28,2026-01-29,000506,招金黄金,3,3,黄金,7,6,False,False,False,False,False,False,False,False,False,False,mid_2_3,False,False,True,False,False,True,True,False,True,False,,4,False,False,False,False
2026-01-28,2026-01-29,001337,四川黄金,3,3,黄金,7,6,False,False,False,False,False,False,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,True,9.9761,,False,False,False,False
2026-01-28,2026-01-29,002155,湖南黄金,3,3,黄金,7,6,False,False,False,False,False,False,False,False,False,False,mid_2_3,False,False,True,False,True,True,True,True,False,False,,4,True,True,False,False
2026-01-28,2026-01-29,603132,金徽股份,3,3,有色金属,7,6,False,False,False,False,False,False,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-28,2026-01-29,002119,康强电子,2,2,芯片,7,6,False,False,False,False,False,False,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-28,2026-01-29,603052,可川科技,2,2,芯片,7,6,False,False,False,False,False,False,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,True,7.2821,,False,False,False,False
2026-01-29,2026-01-30,601212,白银有色,8,5+,黄金,8,7,False,False,False,False,False,False,False,False,False,False,new_high,True,False,False,False,False,False,False,,False,False,,,False,False,False,False
2026-01-29,2026-01-30,600531,豫光金铅,5,5+,黄金,8,7,False,False,False,False,False,False,False,False,False,False,legacy_near,False,False,False,True,False,False,False,,False,False,,,False,False,False,False
2026-01-29,2026-01-30,600916,中国黄金,5,5+,黄金,8,7,False,False,False,False,False,False,False,False,False,False,legacy_near,False,False,False,True,True,False,False,,False,True,8.7407,,False,False,False,False
2026-01-29,2026-01-30,000506,招金黄金,4,4,黄金,8,7,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,,False,False,,,False,False,False,False
2026-01-29,2026-01-30,002155,湖南黄金,4,4,黄金,8,7,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,True,True,True,False,True,False,,5,False,False,True,False
2026-01-29,2026-01-30,000630,铜陵有色,2,2,黄金,8,7,False,False,False,False,False,False,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-29,2026-01-30,000737,北方铜业,2,2,有色金属,8,7,False,False,False,False,False,False,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-29,2026-01-30,000878,云南铜业,2,2,有色金属,8,7,False,False,False,False,False,False,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-29,2026-01-30,001376,百通能源,2,2,有色金属,8,7,False,False,False,False,False,False,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-29,2026-01-30,002207,准油股份,2,2,石油石化,8,7,False,False,False,False,False,False,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,True,-0.5367,,False,False,False,False
2026-01-29,2026-01-30,002440,闰土股份,2,2,化工,8,7,False,False,False,False,False,False,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,True,6.4243,,False,False,False,False
2026-01-29,2026-01-30,002455,百川股份,2,2,化工,8,7,False,False,False,False,False,False,False,False,False,False,mid_2_3,False,False,True,False,False,True,True,False,True,False,,3,False,False,True,False
2026-01-29,2026-01-30,300164,通源石油,2,2,石油石化,8,7,False,False,False,False,False,False,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-29,2026-01-30,600759,洲际油气,2,2,石油石化,8,7,False,False,False,False,False,False,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-29,2026-01-30,600871,石化油服,2,2,石油石化,8,7,False,False,False,False,False,False,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,True,5.5728,,False,False,False,False
2026-01-29,2026-01-30,601069,西部黄金,2,2,黄金,8,7,False,False,False,False,False,False,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-29,2026-01-30,601388,怡球资源,2,2,年报增长,8,7,False,False,False,False,False,False,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-29,2026-01-30,603619,中曼石油,2,2,石油石化,8,7,False,False,False,False,False,False,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-29,2026-01-30,603958,哈森股份,2,2,消费电子,8,7,False,False,False,False,False,False,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-30,2026-02-02,002155,湖南黄金,5,5+,黄金,5,8,True,True,True,False,True,False,False,False,True,True,new_high,True,False,False,False,False,False,False,,False,False,,,True,False,False,True
2026-01-30,2026-02-02,002455,百川股份,3,3,化工,5,8,True,True,True,False,True,False,False,False,False,False,h_minus_2|mid_2_3,False,False,True,False,False,False,False,,False,True,-2.2941,,True,False,False,False
2026-01-30,2026-02-02,000995,皇台酒业,2,2,酿酒,5,8,True,True,True,False,True,False,False,False,False,False,mid_2_3,False,False,True,False,False,True,True,False,True,False,,3,True,True,False,False
2026-01-30,2026-02-02,002995,天地在线,2,2,人工智能,5,8,True,True,True,False,True,False,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-30,2026-02-02,600084,中信尼雅,2,2,酿酒,5,8,True,True,True,False,True,False,False,False,False,False,mid_2_3,False,False,True,False,False,False,False,,False,False,,,False,False,False,False
2026-01-30,2026-02-02,603103,横店影视,2,2,文化传媒,5,8,True,True,True,False,True,False,False,False,False,False,mid_2_3,False,False,True,False,False,True,True,True,False,False,,3,True,True,False,False
2026-01-30,2026-02-02,603172,万丰股份,2,2,化工,5,8,True,True,True,False,True,False,False,False,False,False,mid_2_3,False,False,True,False,True,True,True,True,False,False,,3,True,True,False,False
2026-02-02,2026-02-03,000995,皇台酒业,3,3,酿酒,3,5,True,True,True,False,True,True,False,True,False,False,new_high|mid_2_3|legacy_near,True,False,True,True,False,True,True,False,True,False,,4,False,False,False,False
2026-02-02,2026-02-03,603103,横店影视,3,3,文化传媒,3,5,True,True,True,False,True,True,False,True,False,False,new_high|mid_2_3|legacy_near,True,False,True,True,True,True,True,False,True,False,,4,False,False,True,False
2026-02-02,2026-02-03,603172,万丰股份,3,3,化工,3,5,True,True,True,False,True,True,False,True,False,False,new_high|mid_2_3|legacy_near,True,False,True,True,True,True,True,False,True,False,,4,False,False,False,True
2026-02-02,2026-02-03,002491,通鼎互联,2,2,通信,3,5,True,True,True,False,True,True,False,True,False,False,sub_high|mid_2_3,False,True,True,False,False,False,False,,False,True,7.0602,,False,False,False,False
2026-02-02,2026-02-03,002830,名雕股份,2,2,人工智能,3,5,True,True,True,False,True,True,False,True,False,False,sub_high|mid_2_3,False,True,True,False,False,True,True,False,True,False,,3,True,True,False,False
2026-02-02,2026-02-03,600828,茂业商业,2,2,零售,3,5,True,True,True,False,True,True,False,True,False,False,sub_high|mid_2_3,False,True,True,False,False,False,False,,False,False,,,False,False,True,False
2026-02-02,2026-02-03,603618,杭电股份,2,2,通信,3,5,True,True,True,False,True,True,False,True,False,False,sub_high|mid_2_3,False,True,True,False,True,True,True,False,True,False,,3,True,True,False,False
2026-02-02,2026-02-03,603629,利通电子,2,2,人工智能,3,5,True,True,True,False,True,True,False,True,False,False,sub_high|mid_2_3,False,True,True,False,False,False,False,,False,True,7.1949,,False,False,False,False
2026-02-02,2026-02-03,603861,白云电器,2,2,智能电网,3,5,True,True,True,False,True,True,False,True,False,False,sub_high|mid_2_3,False,True,True,False,True,False,False,,False,False,,,False,False,False,False
2026-02-02,2026-02-03,605151,西上海,2,2,汽车零部件,3,5,True,True,True,False,True,True,False,True,False,False,sub_high|mid_2_3,False,True,True,False,False,False,False,,False,False,,,False,False,False,False
2026-02-03,2026-02-04,000995,皇台酒业,4,4,酿酒,4,3,False,False,False,False,True,True,False,False,False,False,new_high,True,False,False,False,False,False,False,,False,False,,,False,False,False,False
2026-02-03,2026-02-04,603103,横店影视,4,4,文化传媒,4,3,False,False,False,False,True,True,False,False,False,False,new_high,True,False,False,False,False,False,False,,False,True,-6.7401,,True,False,False,True
2026-02-03,2026-02-04,603172,万丰股份,4,4,化工,4,3,False,False,False,False,True,True,False,False,False,False,new_high,True,False,False,False,False,False,False,,False,False,,,False,False,False,True
2026-02-03,2026-02-04,002830,名雕股份,3,3,人工智能,4,3,False,False,False,False,True,True,False,False,False,False,sub_high|mid_2_3,False,True,True,False,False,True,True,False,True,False,,4,False,False,True,False
2026-02-03,2026-02-04,603618,杭电股份,3,3,通信,4,3,False,False,False,False,True,True,False,False,False,False,sub_high|mid_2_3,False,True,True,False,False,True,True,False,True,False,,4,False,False,True,False
2026-02-03,2026-02-04,000533,顺钠股份,2,2,智能电网,4,3,False,False,False,False,True,True,False,False,False,False,h_minus_2|mid_2_3|legacy_near,False,False,True,True,False,True,True,False,True,False,,3,False,False,False,False
2026-02-03,2026-02-04,002112,三变科技,2,2,智能电网,4,3,False,False,False,False,True,True,False,False,False,False,h_minus_2|mid_2_3|legacy_near,False,False,True,True,False,False,False,,False,False,,,False,False,True,False
2026-02-03,2026-02-04,002471,中超控股,2,2,商业航天,4,3,False,False,False,False,True,True,False,False,False,False,h_minus_2|mid_2_3|legacy_near,False,False,True,True,False,False,False,,False,False,,,False,False,False,False
2026-02-03,2026-02-04,301362,民爆光电,2,2,并购重组,4,3,False,False,False,False,True,True,False,False,False,False,h_minus_2|mid_2_3|legacy_near,False,False,True,True,True,True,True,True,False,False,,3,True,True,False,False
2026-02-03,2026-02-04,600785,新华百货,2,2,股权转让,4,3,False,False,False,False,True,True,False,False,False,False,h_minus_2|mid_2_3|legacy_near,False,False,True,True,False,False,False,,False,False,,,False,False,False,False
2026-02-04,2026-02-05,002830,名雕股份,4,4,地产链,4,4,True,True,False,False,True,True,True,False,False,True,new_high,True,False,False,False,False,False,False,,False,True,-9.9838,,True,False,True,False
2026-02-04,2026-02-05,603618,杭电股份,4,4,通信,4,4,True,True,False,False,True,True,True,False,False,False,new_high,True,False,False,False,False,False,False,,False,True,3.6606,,True,False,False,True
2026-02-04,2026-02-05,000533,顺钠股份,3,3,智能电网,4,4,True,True,False,False,True,True,True,False,False,False,sub_high|mid_2_3|legacy_near,False,True,True,True,False,False,False,,False,False,,,False,False,False,False
2026-02-04,2026-02-05,301362,民爆光电,3,3,并购重组,4,4,True,True,False,False,True,True,True,False,False,False,sub_high|mid_2_3|legacy_near,False,True,True,True,True,True,True,False,True,False,,4,False,False,False,False
2026-02-04,2026-02-05,000039,中集集团,2,2,商业航天,4,4,True,True,False,False,True,True,True,False,False,False,h_minus_2|mid_2_3|legacy_near,False,False,True,True,False,False,False,,False,False,,,False,False,False,False
2026-02-04,2026-02-05,002126,银轮股份,2,2,液冷,4,4,True,True,False,False,True,True,True,False,False,False,h_minus_2|mid_2_3|legacy_near,False,False,True,True,False,False,False,,False,False,,,False,False,False,False
2026-02-04,2026-02-05,002342,巨力索具,2,2,商业航天,4,4,True,True,False,False,True,True,True,False,False,False,h_minus_2|mid_2_3|legacy_near,False,False,True,True,False,False,False,,False,False,,,False,False,False,False
2026-02-04,2026-02-05,301636,泽润新能,2,2,光伏,4,4,True,True,False,False,True,True,True,False,False,False,h_minus_2|mid_2_3|legacy_near,False,False,True,True,False,False,False,,False,False,,,False,False,False,False
2026-02-04,2026-02-05,600330,天通股份,2,2,通信,4,4,True,True,False,False,True,True,True,False,False,False,h_minus_2|mid_2_3|legacy_near,False,False,True,True,False,False,False,,False,False,,,False,False,True,True
2026-02-04,2026-02-05,600481,双良节能,2,2,光伏,4,4,True,True,False,False,True,True,True,False,False,False,h_minus_2|mid_2_3|legacy_near,False,False,True,True,False,False,False,,False,False,,,False,False,False,False
2026-02-04,2026-02-05,600683,京投发展,2,2,地产链,4,4,True,True,False,False,True,True,True,False,False,False,h_minus_2|mid_2_3|legacy_near,False,False,True,True,False,True,True,False,True,False,,3,False,False,True,False
2026-02-04,2026-02-05,603616,韩建河山,2,2,并购重组,4,4,True,True,False,False,True,True,True,False,False,False,h_minus_2|mid_2_3|legacy_near,False,False,True,True,True,True,True,True,False,False,,3,True,True,True,False
2026-02-04,2026-02-05,603778,国晟科技,2,2,光伏,4,4,True,True,False,False,True,True,True,False,False,False,h_minus_2|mid_2_3|legacy_near,False,False,True,True,False,False,False,,False,False,,,False,False,False,False
2026-02-05,2026-02-06,301362,民爆光电,4,4,并购重组,4,4,True,True,False,False,True,True,False,False,False,True,new_high,True,False,False,False,False,False,False,,False,False,,,False,False,False,True
2026-02-05,2026-02-06,600683,京投发展,3,3,地产链,4,4,True,True,False,False,True,True,False,False,True,True,sub_high|mid_2_3|legacy_near,False,True,True,True,False,False,False,,False,False,,,True,False,False,False
2026-02-05,2026-02-06,603616,韩建河山,3,3,并购重组,4,4,True,True,False,False,True,True,False,False,False,False,sub_high|mid_2_3|legacy_near,False,True,True,True,True,True,True,False,True,False,,4,True,True,False,True
2026-02-05,2026-02-06,002355,兴民智通,2,2,智能驾驶,4,4,True,True,False,False,True,True,False,False,False,False,h_minus_2|mid_2_3|legacy_near,False,False,True,True,False,False,False,,False,False,,,False,False,False,False
2026-02-05,2026-02-06,002506,协鑫集成,2,2,光伏,4,4,True,True,False,False,True,True,False,False,False,False,h_minus_2|mid_2_3|legacy_near,False,False,True,True,False,True,True,False,True,False,,3,True,True,False,False
2026-02-05,2026-02-06,300912,凯龙高科,2,2,并购重组,4,4,True,True,False,False,True,True,False,False,False,False,h_minus_2|mid_2_3|legacy_near,False,False,True,True,True,True,True,True,False,False,,3,True,True,False,True
2026-02-05,2026-02-06,600814,杭州解百,2,2,零售,4,4,True,True,False,False,True,True,False,False,False,False,h_minus_2|mid_2_3|legacy_near,False,False,True,True,False,True,True,False,True,False,,3,False,False,False,False
2026-02-05,2026-02-06,601015,陕西黑猫,2,2,煤炭,4,4,True,True,False,False,True,True,False,False,False,False,h_minus_2|mid_2_3|legacy_near,False,False,True,True,True,False,False,,False,False,,,False,False,False,False
2026-02-05,2026-02-06,603334,丰倍生物,2,2,次新股,4,4,True,True,False,False,True,True,False,False,False,False,h_minus_2|mid_2_3|legacy_near,False,False,True,True,False,False,False,,False,False,,,False,False,False,False
2026-02-05,2026-02-06,603826,坤彩科技,2,2,化工,4,4,True,True,False,False,True,True,False,False,False,False,h_minus_2|mid_2_3|legacy_near,False,False,True,True,False,False,False,,False,False,,,False,False,False,False
2026-02-06,2026-02-09,603616,韩建河山,4,4,并购重组,4,4,True,True,False,False,True,True,True,False,True,True,new_high,True,False,False,False,False,True,True,False,True,False,,5,False,False,False,True
2026-02-06,2026-02-09,002506,协鑫集成,3,3,光伏,4,4,True,True,False,False,True,True,True,False,False,False,sub_high|mid_2_3|legacy_near,False,True,True,True,False,True,True,False,True,False,,4,False,False,False,False
2026-02-06,2026-02-09,300912,凯龙高科,3,3,并购重组,4,4,True,True,False,False,True,True,True,False,True,True,sub_high|mid_2_3|legacy_near,False,True,True,True,True,True,True,True,False,False,,4,False,False,False,True
2026-02-06,2026-02-09,600814,杭州解百,3,3,零售,4,4,True,True,False,False,True,True,True,False,False,False,sub_high|mid_2_3|legacy_near,False,True,True,True,False,False,False,,False,False,,,False,False,False,False
2026-02-06,2026-02-09,000056,皇庭国际,2,2,锂电池,4,4,True,True,False,False,True,True,True,False,False,False,h_minus_2|mid_2_3|legacy_near,False,False,True,True,False,False,False,,False,False,,,True,False,False,False
2026-02-06,2026-02-09,002361,神剑股份,2,2,商业航天,4,4,True,True,False,False,True,True,True,False,False,False,h_minus_2|mid_2_3|legacy_near,False,False,True,True,False,False,False,,False,False,,,False,False,False,False
2026-02-06,2026-02-09,003018,金富科技,2,2,并购重组,4,4,True,True,False,False,True,True,True,False,True,True,h_minus_2|mid_2_3|legacy_near,False,False,True,True,True,True,True,True,False,False,,3,False,False,True,True
